7.349695236539255383e+00,-3.224630902919336961e+00,8.322607563971944344e+00,2.079527347286564895e-02,1.338624420861330933e+00,1.291347860702752648e+00,1.685956149110576507e-01,0.000000000000000000e+00
7.448536713252169150e+00,-3.207594739424000974e+00,8.390769733572451372e+00,1.230887906228482834e-02,1.333257737294893497e+00,1.294514480257902056e+00,1.706814633119555502e-01,0.000000000000000000e+00
7.547332232259941875e+00,-3.190440893079651730e+00,8.383859534582953188e+00,3.819502408365880401e-03,1.328303178911542037e+00,1.300399079398151470e+00,1.719158746678066951e-01,0.000000000000000000e+00
7.646080574671374031e+00,-3.173256283062323213e+00,8.265739360330607965e+00,-4.684902086034668442e-03,1.324041720352790330e+00,1.308455517326813755e+00,1.722987914958551692e-01,0.000000000000000000e+00
7.744780521595266087e+00,-3.156127828548047187e+00,8.146206356413383531e+00,-1.321664948130380456e-02,1.320752083530245757e+00,1.317271836200889279e+00,1.718293464322529773e-01,0.000000000000000000e+00
7.843430854140419406e+00,-3.139142448712854527e+00,8.025589791299525544e+00,-2.178800556584008577e-02,1.318529219223961713e+00,1.326774511739807094e+00,1.705058508330663525e-01,0.000000000000000000e+00
7.942030353415637123e+00,-3.122387062732777885e+00,7.904178430949488465e+00,-3.041094215054496522e-02,1.317158149081523844e+00,1.337221363746960767e+00,1.683258000169933488e-01,0.000000000000000000e+00
8.040577800529721486e+00,-3.105948589783849911e+00,7.782224952386970429e+00,-3.909688226564422830e-02,1.316393589687149479e+00,1.348046833271778544e+00,1.652858954524571988e-01,0.000000000000000000e+00
8.139071976591470303e+00,-3.089913949042101482e+00,7.659949289746402989e+00,-4.785643085590393642e-02,1.315989675026820516e+00,1.358685414919471590e+00,1.613820844329612314e-01,0.000000000000000000e+00
8.237511662709689375e+00,-3.074370059683565248e+00,7.537544462220448160e+00,-5.666684630327591121e-02,1.315700098382187821e+00,1.368573558703501947e+00,1.566096180191537401e-01,0.000000000000000000e+00
8.335895639993175621e+00,-3.059403840884273418e+00,7.415359556461896595e+00,-6.374930744188093967e-02,1.315278402136295766e+00,1.377149425593965359e+00,1.509631282457873647e-01,0.000000000000000000e+00
8.434223061131151056e+00,-3.045100859951161087e+00,7.292567009474066886e+00,-6.469053970832409906e-02,1.314477120992701087e+00,1.383169462349137735e+00,1.444496513065139653e-01,0.000000000000000000e+00
8.532513173040021215e+00,-3.031473578172567684e+00,7.166017393756292542e+00,-5.827689932308797310e-02,1.312979754816167910e+00,1.385402545734625290e+00,1.377652372635300715e-01,0.000000000000000000e+00
8.630815165224829499e+00,-3.018425520901077519e+00,7.034324034356193245e+00,-4.861942349430183052e-02,1.310073695920731529e+00,1.384004781095589109e+00,1.319630277679700037e-01,0.000000000000000000e+00
8.729180667199944565e+00,-3.005851336344367741e+00,6.897966021341682463e+00,-3.861710952514612466e-02,1.303869805973900009e+00,1.379021050505645718e+00,1.271417033977241540e-01,0.000000000000000000e+00
8.827661308479736846e+00,-2.993645672710112837e+00,6.757207702774430835e+00,-2.854721093228257747e-02,1.295471739213572615e+00,1.373366205644837246e+00,1.233108959612627259e-01,0.000000000000000000e+00
8.926308718578567891e+00,-2.981703178205989513e+00,6.612212054449023491e+00,-1.847046099915149522e-02,1.284880064915519204e+00,1.368153507473601760e+00,1.204761354554131497e-01,0.000000000000000000e+00
9.025174527010809911e+00,-2.969918501039672254e+00,6.463052561604581747e+00,-8.445865960827976526e-03,1.272974562227491724e+00,1.363827170755169238e+00,1.186389394505808770e-01,0.000000000000000000e+00
9.124310363290822679e+00,-2.958186289418839099e+00,6.309707260904387383e+00,1.469590282844831543e-03,1.260739309947873421e+00,1.360047442789786620e+00,1.177969134272562890e-01,0.000000000000000000e+00
9.223767856932980180e+00,-2.946401191551163645e+00,6.152052291145139407e+00,1.122119152110252586e-02,1.249144394219282805e+00,1.359031170877897488e+00,1.179438588363712626e-01,0.000000000000000000e+00
9.323598637451645743e+00,-2.934457855644323043e+00,5.989854665931291677e+00,2.075670018092669322e-02,1.239146942386928352e+00,1.360995231313293585e+00,1.190698866685135499e-01,0.000000000000000000e+00
9.423854334361180918e+00,-2.922250929905992667e+00,5.822763146269610779e+00,3.005186982982463104e-02,1.231695814488843688e+00,1.364339759638131921e+00,1.211615353185336585e-01,0.000000000000000000e+00
9.524586577175963242e+00,-2.909675062543847890e+00,5.650210054834252205e+00,4.198747617473538862e-02,1.224752659798137744e+00,1.368898091138051498e+00,1.242018924691928594e-01,0.000000000000000000e+00
9.625845907766974463e+00,-2.896623989572601587e+00,5.471949257013788426e+00,6.486851744856630964e-02,1.220338207820510501e+00,1.374922373745625981e+00,1.281809445141644521e-01,0.000000000000000000e+00
9.727557231742864019e+00,-2.882886077437183392e+00,5.289829344510954989e+00,1.020034442364094601e-01,1.220425275490580441e+00,1.381678269348180610e+00,1.342551918740771399e-01,0.000000000000000000e+00
9.829404596502250513e+00,-2.868047687799076151e+00,5.107134728925779577e+00,1.463469011504756057e-01,1.220157387196202370e+00,1.387188839359622783e+00,1.446745223041075168e-01,0.000000000000000000e+00
9.931044810452902993e+00,-2.851672337317113559e+00,4.925688226577697115e+00,1.926974668339907493e-01,1.224404569363815920e+00,1.391360735880570854e+00,1.597382845656856731e-01,0.000000000000000000e+00
1.003213468200261183e+01,-2.833323542650128868e+00,4.747118541971713235e+00,2.412724736270586978e-01,1.229682208170004065e+00,1.393824547767487099e+00,1.795548962578973062e-01,0.000000000000000000e+00
1.013233101955914783e+01,-2.812564820456957104e+00,4.573056166448472126e+00,2.927814874099006759e-01,1.237680390874472236e+00,1.395813846698198635e+00,2.042902077248831549e-01,0.000000000000000000e+00
1.023129063153029428e+01,-2.788959687396430187e+00,4.405213101093424122e+00,3.477429392214153037e-01,1.246357558750225358e+00,1.398268512099080985e+00,2.341574162193603981e-01,0.000000000000000000e+00
1.032867032632382553e+01,-2.762071660127384032e+00,4.245496992708473805e+00,4.063864225561988897e-01,1.257450243786519595e+00,1.400774334369802032e+00,2.694028350989970955e-01,0.000000000000000000e+00
1.042412691234751598e+01,-2.731464255308651445e+00,4.096139842329683312e+00,4.685104360341176832e-01,1.267035039587270484e+00,1.403676470764108952e+00,3.102853362546446614e-01,0.000000000000000000e+00
1.051731719800915243e+01,-2.696700989599065679e+00,3.959894486907066913e+00,5.332993963059834419e-01,1.279663279553906685e+00,1.403644707261574753e+00,3.570470776221976172e-01,0.000000000000000000e+00
1.060789799171650749e+01,-2.657345379657463535e+00,3.840460335521175494e+00,5.991229660593241357e-01,1.288221515418338292e+00,1.395029501010077277e+00,4.098734325280804502e-01,0.000000000000000000e+00
1.069552610187736263e+01,-2.612960942142674270e+00,3.744658482123721210e+00,6.615594543351094314e-01,1.297722519786639772e+00,1.386934079693638688e+00,4.688413405376818943e-01,0.000000000000000000e+00
1.077985833689949757e+01,-2.563111193713535130e+00,3.698118238017951587e+00,6.998441848329608472e-01,1.305840392179113962e+00,1.383755698107889787e+00,5.338581543954492581e-01,0.000000000000000000e+00
1.086058050638214922e+01,-2.507423237644975433e+00,3.700630396135420330e+00,6.910036798246210754e-01,1.309888331766495106e+00,1.387300681256620649e+00,6.038961872581196655e-01,0.000000000000000000e+00
1.093762689411429889e+01,-2.446068969757045686e+00,3.771057496753875693e+00,6.476731906355559509e-01,1.314580011709243879e+00,1.398778610663403033e+00,6.724984759776363452e-01,0.000000000000000000e+00
1.101105806908058860e+01,-2.379497172709594821e+00,3.867898297526625839e+00,5.964776589979494670e-01,1.314243991947979806e+00,1.418167376826269477e+00,7.364427937247648437e-01,0.000000000000000000e+00
1.108093559562124675e+01,-2.308158811531185073e+00,3.978448103457288276e+00,5.471022489236035957e-01,1.314655382388945970e+00,1.443268048833242556e+00,7.957424848151357644e-01,0.000000000000000000e+00
1.114732103807649644e+01,-2.232504851250385336e+00,4.098705432939816262e+00,5.008462259973700537e-01,1.312895953130222670e+00,1.442689986476679564e+00,8.505589294999671424e-01,0.000000000000000000e+00
1.121027596078656252e+01,-2.152986256895766726e+00,4.225945834010178537e+00,4.584113327715487740e-01,1.310790541346863236e+00,1.432660647395412656e+00,9.011364919483253466e-01,0.000000000000000000e+00
1.126986192809167697e+01,-2.070053993495888367e+00,4.358062108022942915e+00,4.201010726781108651e-01,1.308090090322454602e+00,1.427783465554512965e+00,9.477687292776294514e-01,0.000000000000000000e+00
1.132614050433206110e+01,-1.984159026079325372e+00,4.489733445767849496e+00,3.859480624314272079e-01,1.305081657909879622e+00,1.427980847613815385e+00,9.907726748064449307e-01,0.000000000000000000e+00
1.137917325384794154e+01,-1.895752319674637087e+00,4.618152807679265948e+00,3.558168873877928795e-01,1.301767619006920507e+00,1.428919647922807901e+00,1.030470602359028431e+00,0.000000000000000000e+00
1.142902174097954848e+01,-1.805284839310393741e+00,4.743339517248218229e+00,3.294809588565558167e-01,1.299213624760509944e+00,1.424034299715768448e+00,1.067178008150668100e+00,0.000000000000000000e+00
1.147574753006709791e+01,-1.713207550015165559e+00,4.865267285906818451e+00,3.066782520466874162e-01,1.295441206468467055e+00,1.417149113339437827e+00,1.101196402907909988e+00,0.000000000000000000e+00
1.151941218545082712e+01,-1.619971416817512999e+00,4.983866318780889593e+00,2.871907615197843433e-01,1.294347236007121760e+00,1.412658766084627482e+00,1.132809640924631323e+00,0.000000000000000000e+00
1.156007779204051822e+01,-1.526026203824362160e+00,5.099067845763801898e+00,2.699114153990083698e-01,1.290095548235131728e+00,1.411743062436455309e+00,1.162282751651850798e+00,0.000000000000000000e+00
1.159786656696892315e+01,-1.431682953839120032e+00,5.210955638272702473e+00,2.522528144725885713e-01,1.288259184149344483e+00,1.414875798066661305e+00,1.189819681879992208e+00,0.000000000000000000e+00
1.163301600729926832e+01,-1.336986766025714424e+00,5.319819884551346689e+00,2.327490268255338335e-01,1.286195668245337043e+00,1.420656429838565549e+00,1.215377881567552221e+00,0.000000000000000000e+00
1.166577664726287544e+01,-1.241952663611050500e+00,5.425991956825872542e+00,2.116700149610258874e-01,1.283510830355937937e+00,1.426900104953616966e+00,1.238828461802728986e+00,0.000000000000000000e+00
1.169639902109105734e+01,-1.146595669822019881e+00,5.529749841616696138e+00,1.893465863866007348e-01,1.282731086467157500e+00,1.423424471223351473e+00,1.260065047018938733e+00,0.000000000000000000e+00
1.172513366301513571e+01,-1.050930807885524176e+00,5.631331022612763526e+00,1.660545949345185734e-01,1.280850281189614526e+00,1.412976178081573275e+00,1.279002156319254624e+00,0.000000000000000000e+00
1.175223110726642517e+01,-9.549731010284659982e-01,5.730940065529247285e+00,1.420412391659042761e-01,1.279308640016819432e+00,1.402507203781288236e+00,1.295573263034719647e+00,0.000000000000000000e+00
1.177794188807624565e+01,-8.587375724777360775e-01,5.828753709661926408e+00,1.175222974094689843e-01,1.279354292646456059e+00,1.393402129006398926e+00,1.309728590352293720e+00,0.000000000000000000e+00
1.180251653967591174e+01,-7.622392454602403555e-01,5.924925353582101373e+00,9.268232480011785734e-02,1.279570245266215656e+00,1.386913947878806397e+00,1.321432840641880935e+00,0.000000000000000000e+00
1.182620559629674517e+01,-6.654931432028702298e-01,6.019589030968774068e+00,6.767717922083532622e-02,1.279438671703392760e+00,1.382697922107015254e+00,1.330663022250976324e+00,0.000000000000000000e+00
1.184925959217006053e+01,-5.685142889325275339e-01,6.112862950290486985e+00,4.263824212966014354e-02,1.280935377261952279e+00,1.379343294813760279e+00,1.337406500708887114e+00,0.000000000000000000e+00
1.187192906152717597e+01,-4.713177058761143234e-01,6.204852800604514940e+00,1.833876511533538353e-02,1.284023883660500465e+00,1.375419925779552299e+00,1.341659365943995930e+00,0.000000000000000000e+00
1.189446453859941144e+01,-3.739184172605216627e-01,6.295656305936676134e+00,1.169773207405592954e-03,1.288266774752698351e+00,1.366850224429097649e+00,1.343425175831282070e+00,0.000000000000000000e+00
1.191708921141017363e+01,-2.763325755289323116e-01,6.385343913895015433e+00,-1.095770946156578250e-03,1.292667863152981322e+00,1.352527508620148256e+00,1.342977477908821493e+00,0.000000000000000000e+00
1.193979197323471375e+01,-1.785860079373462750e-01,6.473940557185132505e+00,7.968489830106581170e-03,1.298681923616480605e+00,1.337505810448034849e+00,1.342581150444474014e+00,0.000000000000000000e+00
1.196244263875041192e+01,-8.070945889487188274e-02,6.561441135809249481e+00,1.988551137451715495e-02,1.305917137555906882e+00,1.323378542996276108e+00,1.343378978913725152e+00,0.000000000000000000e+00
1.198491008408008973e+01,1.726628843332919314e-02,6.647837029736136216e+00,3.183867729092307308e-02,1.313985593342132718e+00,1.311009364005314870e+00,1.345377293364310001e+00,0.000000000000000000e+00
1.200706318534656170e+01,1.153104508821057583e-01,6.733121392027457297e+00,4.386746943542238486e-02,1.322504339692180286e+00,1.303668911821250553e+00,1.348577624068432845e+00,0.000000000000000000e+00
1.202877081867265119e+01,2.133922452862928032e-01,6.817288176503861763e+00,5.603233478312641402e-02,1.331095462744060320e+00,1.298137417528516524e+00,1.352985651679286638e+00,0.000000000000000000e+00
1.204990186018117804e+01,3.114808884807390710e-01,6.900332441139633843e+00,6.839206890874743872e-02,1.339386161008633724e+00,1.298041803472543831e+00,1.358611100458445353e+00,0.000000000000000000e+00
1.207032518599495674e+01,4.095455973002830596e-01,6.982250644816010876e+00,8.100353724300431157e-02,1.347008867804029508e+00,1.301555688411552447e+00,1.365467609670488747e+00,0.000000000000000000e+00
1.208990967223681068e+01,5.075555885797630173e-01,7.063040925632430245e+00,9.392124198172129013e-02,1.353601469320380835e+00,1.307774789047561947e+00,1.373572576505011966e+00,0.000000000000000000e+00
1.210852419502955613e+01,6.054800791540279059e-01,7.093936283084791405e+00,1.071966956085179390e-01,1.358817727036358614e+00,1.317711305079775741e+00,1.382946961846966527e+00,0.000000000000000000e+00
1.212603763049601113e+01,7.032882858579128094e-01,6.980751932562490936e+00,1.207830745531035255e-01,1.362197906595214114e+00,1.329497875744965363e+00,1.393615048081108476e+00,0.000000000000000000e+00
1.214231885475899730e+01,8.009494255262661344e-01,6.871860218599194603e+00,1.323630439983791429e-01,1.362178104296027925e+00,1.341267389714460245e+00,1.405604135899382490e+00,0.000000000000000000e+00
1.215724111436843025e+01,8.984361696810574394e-01,6.765190927137429533e+00,1.371203757074649643e-01,1.359836777061994795e+00,1.348816802428957740e+00,1.418905658817486870e+00,0.000000000000000000e+00
1.217077956808244998e+01,9.958017482854000235e-01,6.654077142033696823e+00,1.342748835509098848e-01,1.354901933896288435e+00,1.353261782520311707e+00,1.432634561867533352e+00,0.000000000000000000e+00
1.218301206646958512e+01,1.093180565994907649e+00,6.535486626536872734e+00,1.279925634333864137e-01,1.346061558781300960e+00,1.356906639940518966e+00,1.445833229374753559e+00,0.000000000000000000e+00
1.219402098644873256e+01,1.190710605404823541e+00,6.409586626530061615e+00,1.207831169400941790e-01,1.334748048616280824e+00,1.361516467036389733e+00,1.458394871845001051e+00,0.000000000000000000e+00
1.220388870493879452e+01,1.288529849110405134e+00,6.276241576258945187e+00,1.128689249648603260e-01,1.321025046499600064e+00,1.367463686183612470e+00,1.470259365856516176e+00,0.000000000000000000e+00
1.221269759885866968e+01,1.386776279706899428e+00,6.135311792254495522e+00,1.043798806329586382e-01,1.305051480357025451e+00,1.375913236634528136e+00,1.481374229856390112e+00,0.000000000000000000e+00
1.222053004512725494e+01,1.485587879789552979e+00,5.986636510431737612e+00,9.545278018424158128e-02,1.287120698987870293e+00,1.386619766954649613e+00,1.491695253394659915e+00,0.000000000000000000e+00
1.222746842066345607e+01,1.585102631953623886e+00,5.829998403034592158e+00,8.622664792609589790e-02,1.267846351632344160e+00,1.398727522243182753e+00,1.501186895093415297e+00,0.000000000000000000e+00
1.223359510238616643e+01,1.685458518794354488e+00,5.665088179282790293e+00,7.683836544647686118e-02,1.246508456811343812e+00,1.411375642117401741e+00,1.509822452584404617e+00,0.000000000000000000e+00
1.223899246721428824e+01,1.786793522907002663e+00,5.491468022031045670e+00,6.741880553056500691e-02,1.224860566060112621e+00,1.423600157620684259e+00,1.517584017673087038e+00,0.000000000000000000e+00
1.224374289206672195e+01,1.889245626886814966e+00,5.308517727043986945e+00,5.836937432468713993e-02,1.207027721193112857e+00,1.432079200787562234e+00,1.524462237970025447e+00,0.000000000000000000e+00
1.224792875386236446e+01,1.992952813329039063e+00,5.115174253282649630e+00,5.791529541438854983e-02,1.188071844998360271e+00,1.438793866790087250e+00,1.530455911888784604e+00,0.000000000000000000e+00
1.225161998371428673e+01,2.098041026237840168e+00,4.911621599065001398e+00,8.176691976645883431e-02,1.175697988409734274e+00,1.442666135775664493e+00,1.535685700875887294e+00,0.000000000000000000e+00
1.225453020288321859e+01,2.204291557879025198e+00,4.700781618953867813e+00,1.307017513162127276e-01,1.166539360549142534e+00,1.446282783068541855e+00,1.543413012261717121e+00,0.000000000000000000e+00
1.225597282023764123e+01,2.311098582688844605e+00,4.486828119052800545e+00,1.908013516022902256e-01,1.161333429894874092e+00,1.450637207979588839e+00,1.557290383344677842e+00,0.000000000000000000e+00
1.225523998115337676e+01,2.417835707331801753e+00,4.271760815910301545e+00,2.558376636333509757e-01,1.163756948865408924e+00,1.455225411705234340e+00,1.577662050148275208e+00,0.000000000000000000e+00
1.225162383100624375e+01,2.523876538472398678e+00,4.057639778823454613e+00,3.282051259548536271e-01,1.172945947301381686e+00,1.459424726908659098e+00,1.604884605162006928e+00,0.000000000000000000e+00
1.224441651517206076e+01,2.628594682775148073e+00,3.846707857639222627e+00,4.107469197931833960e-01,1.187740875172383248e+00,1.460647833373444060e+00,1.639513813822120580e+00,0.000000000000000000e+00
1.223291017902664457e+01,2.731363746904549306e+00,3.641587907670059465e+00,5.061629245164446234e-01,1.206780104074054005e+00,1.455645333203139158e+00,1.682295001947442525e+00,0.000000000000000000e+00
1.221639696794581376e+01,2.831557337525115514e+00,3.445483864970427135e+00,6.165773615656581219e-01,1.227219576380866428e+00,1.445474615716372258e+00,1.734140943224340869e+00,0.000000000000000000e+00
1.219416902730538865e+01,2.928549061301347844e+00,3.262379397910458501e+00,7.426348793183475960e-01,1.240214484320091737e+00,1.433501568793706493e+00,1.796079675086231564e+00,0.000000000000000000e+00
1.216551850248118960e+01,3.021712524897750551e+00,3.097263040233261933e+00,8.819678799262106184e-01,1.253489824650694251e+00,1.424046257527019854e+00,1.869146636793947769e+00,0.000000000000000000e+00
1.212973753884903161e+01,3.110421334978834995e+00,2.956576025619122028e+00,1.026942934869437218e+00,1.265697235714363877e+00,1.421133424041033155e+00,1.954189864862117210e+00,0.000000000000000000e+00
1.208611828178473857e+01,3.194049098209101878e+00,2.856974472855836833e+00,1.147514802580624771e+00,1.275597959544592763e+00,1.426327882352915521e+00,2.051564987559729492e+00,0.000000000000000000e+00
1.203395870019433822e+01,3.271972344792674292e+00,2.844904594230225126e+00,1.183127327027024611e+00,1.282112810673105896e+00,1.440133299776425124e+00,2.160669003159238155e+00,0.000000000000000000e+00
1.197304621669945668e+01,3.343813321410135764e+00,2.894232745162565124e+00,1.118282102029563685e+00,1.284879983381090884e+00,1.447865573399652162e+00,2.274057979143183861e+00,0.000000000000000000e+00
1.190402073233182101e+01,3.409622237559656543e+00,3.000603292551603740e+00,1.009417330363262755e+00,1.284611322568649960e+00,1.443941708669800095e+00,2.380045660497053905e+00,0.000000000000000000e+00
1.182760765992137131e+01,3.469492231533465532e+00,3.129167464685277622e+00,8.986574674435772181e-01,1.282200484684618669e+00,1.445746312027570868e+00,2.476991122622225205e+00,0.000000000000000000e+00
1.174453241229805656e+01,3.523516441623782303e+00,3.272719099425321687e+00,7.962876361568478334e-01,1.278597990835720344e+00,1.453476456364039215e+00,2.565003379998282096e+00,0.000000000000000000e+00
1.165552040229182040e+01,3.571788006122835757e+00,3.426568646678683550e+00,7.061763339142425044e-01,1.274779701859380721e+00,1.462760067667154384e+00,2.644677314384734856e+00,0.000000000000000000e+00
1.156129704273260472e+01,3.614400063322849022e+00,3.586771569148807348e+00,6.295436559365320539e-01,1.271712299764911069e+00,1.470923535716584851e+00,2.716873229934903211e+00,0.000000000000000000e+00
1.146258774645036382e+01,3.651445751516043892e+00,3.749931617277446616e+00,5.660872514471115835e-01,1.270315135057809020e+00,1.478983315373991525e+00,2.782558202594270558e+00,0.000000000000000000e+00
1.136011792627503425e+01,3.683018208994648379e+00,3.909200986356785812e+00,5.147945810608328676e-01,1.271419298229147232e+00,1.487913034256078015e+00,2.842707910525169801e+00,0.000000000000000000e+00
1.125461299503656321e+01,3.709210574050885167e+00,4.064305894707718636e+00,4.744484241173521633e-01,1.275726360760564004e+00,1.495001530397469303e+00,2.898254888532882045e+00,0.000000000000000000e+00
1.114679836556489434e+01,3.730115984976979604e+00,4.215210042697368209e+00,4.441759780450670880e-01,1.283770563056194414e+00,1.482114228491057561e+00,2.950067920438466551e+00,0.000000000000000000e+00
1.103739945068997486e+01,3.745827580065155260e+00,4.361798457984473742e+00,4.264345471389980324e-01,1.295888842108162020e+00,1.463124700126642530e+00,2.998950560399563869e+00,0.000000000000000000e+00
1.092713879340724148e+01,3.756425899806799862e+00,4.441087619353416116e+00,4.253482500182746429e-01,1.312190347385408185e+00,1.447605854613051246e+00,3.045766455298541953e+00,0.000000000000000000e+00
1.081670478660103463e+01,3.761841574900066654e+00,4.304928505133063688e+00,4.392953448119828463e-01,1.332424472242670799e+00,1.437945886429014442e+00,3.092591987105124840e+00,0.000000000000000000e+00
1.070676341064807779e+01,3.761906851168873356e+00,4.159334202012582971e+00,4.634874510543898207e-01,1.351815857397493215e+00,1.434339800986499824e+00,3.140998916604327729e+00,0.000000000000000000e+00
1.059798025492534101e+01,3.756452258053535775e+00,4.006657150506666376e+00,4.965774046056010693e-01,1.369817905741234076e+00,1.435599157569909190e+00,-3.091492721910904073e+00,0.000000000000000000e+00
1.049102090880979965e+01,3.745308324994370164e+00,3.849508132689591466e+00,5.394997763063247298e-01,1.382869457214691566e+00,1.431657315646139850e+00,-3.037778721366759083e+00,0.000000000000000000e+00
1.038655096167843261e+01,3.728305581431694549e+00,3.690477662369301637e+00,5.933841450311665433e-01,1.397000789220813166e+00,1.403968626693319566e+00,-2.980254768993591874e+00,0.000000000000000000e+00
1.028523600290820639e+01,3.705274556805821629e+00,3.532292718021466715e+00,6.593503500885148361e-01,1.408188041206045016e+00,1.377203604987327301e+00,-2.918070086558831377e+00,0.000000000000000000e+00
1.018774162187610521e+01,3.676045780557071208e+00,3.377962113026266255e+00,7.381906458157375672e-01,1.416539725390859150e+00,1.355100081081426655e+00,-2.850319724221162865e+00,0.000000000000000000e+00
1.009473340795909557e+01,3.640449782125756872e+00,3.230920245013076286e+00,8.298248471915017355e-01,1.424375760562818893e+00,1.338947294250566022e+00,-2.776071988076174613e+00,0.000000000000000000e+00
1.000687695053414927e+01,3.598317090952195763e+00,3.095200206339317361e+00,9.324667219214791691e-01,1.430814005010444756e+00,1.327256519953763370e+00,-2.694428047934652515e+00,0.000000000000000000e+00
9.924837838978252336e+00,3.549478236476705906e+00,2.975827286854161091e+00,1.041386685357053477e+00,1.429136597113805474e+00,1.320722439802879178e+00,-2.604627460434451258e+00,0.000000000000000000e+00
9.849281662668369464e+00,3.493763748139600001e+00,2.887796548188870993e+00,1.134017708177835537e+00,1.424375803863226153e+00,1.316986881000547394e+00,-2.506209887937792757e+00,0.000000000000000000e+00
9.780868717106171673e+00,3.431007329214989632e+00,2.885927216510166371e+00,1.154465931712469917e+00,1.415822912623117436e+00,1.315881351729996318e+00,-2.399291627630467438e+00,0.000000000000000000e+00
9.719818001345611691e+00,3.361307253163611897e+00,2.940614705938656037e+00,1.075030890611439416e+00,1.403231739731073180e+00,1.316253390400301093e+00,-2.290139236512087617e+00,0.000000000000000000e+00
9.665581946660312340e+00,3.285221373353909957e+00,3.058104774883096511e+00,9.419593531899216332e-01,1.385609509751563717e+00,1.316334795033567762e+00,-2.190079112156945840e+00,0.000000000000000000e+00
9.617536350708407511e+00,3.203353487258473464e+00,3.206657569509238304e+00,8.007383706029745918e-01,1.361754220854052955e+00,1.313818361681115654e+00,-2.101503558820299489e+00,0.000000000000000000e+00
9.575057011148031094e+00,3.116307392349881855e+00,3.374199871779012039e+00,6.659049580664339052e-01,1.336608537263232366e+00,1.309535750196989534e+00,-2.024805775335700275e+00,0.000000000000000000e+00
9.537519725637313428e+00,3.024686886100728334e+00,3.537208900099920061e+00,5.435343897745349429e-01,1.311446214404386579e+00,1.306958660598811939e+00,-1.959640106305559959e+00,0.000000000000000000e+00
9.504300291834390180e+00,2.929095765983592337e+00,3.696353654133446742e+00,4.354325953846143182e-01,1.286663572836377112e+00,1.307065800512438036e+00,-1.905256424561245332e+00,0.000000000000000000e+00
9.474774507397389911e+00,2.830137829471064403e+00,3.851952473608361682e+00,3.408740328115830720e-01,1.258995571001707781e+00,1.310564363996427728e+00,-1.860754300248065984e+00,0.000000000000000000e+00
9.448318169984450066e+00,2.728416874035733297e+00,4.004094193184054795e+00,2.578809608233190165e-01,1.235386497426552488e+00,1.315850071598399840e+00,-1.825246236473535344e+00,0.000000000000000000e+00
9.424307077253700982e+00,2.624536697150178899e+00,4.152721809317003299e+00,1.839912520833637821e-01,1.217273730785109809e+00,1.319474519335411600e+00,-1.797949258131420258e+00,0.000000000000000000e+00
9.402117026863278326e+00,2.519101096286993968e+00,4.297690037180266209e+00,1.166448729213703656e-01,1.198358255833858799e+00,1.314178512565772783e+00,-1.778229721617398118e+00,0.000000000000000000e+00
9.381123816471308885e+00,2.412713868918757942e+00,4.438804741791236630e+00,5.341782654537740455e-02,1.187549176103647852e+00,1.301696550458437907e+00,-1.765621626473277583e+00,0.000000000000000000e+00
9.360703243735933654e+00,2.305978812518060916e+00,4.575845490182597786e+00,-5.836955911399437265e-03,1.180833477866324976e+00,1.290514829850295753e+00,-1.759832169139289082e+00,0.000000000000000000e+00
9.340234276921790979e+00,2.199494934931936818e+00,4.708621045819382900e+00,-5.881206781756474766e-02,1.180560978280518203e+00,1.280680527389179701e+00,-1.760705807112886268e+00,0.000000000000000000e+00
9.319178166449592737e+00,2.093736945796386806e+00,4.837056456947541605e+00,-1.066097503533644658e-01,1.185388597507002872e+00,1.276208168624184180e+00,-1.767323576962041454e+00,0.000000000000000000e+00
9.297084006306249648e+00,1.989046855281922266e+00,4.902324016054232736e+00,-1.544889568380871658e-01,1.197276316126104412e+00,1.273279636797725711e+00,-1.778787709112184645e+00,0.000000000000000000e+00
9.273505174858938105e+00,1.885760201429146798e+00,4.705950406455059465e+00,-2.058642590893174362e-01,1.211950502095574533e+00,1.276353710508647543e+00,-1.795235617812678042e+00,0.000000000000000000e+00
9.247995050474839829e+00,1.784212522278673996e+00,4.513238680769821265e+00,-2.617436583388177973e-01,1.233235200253160579e+00,1.278845648768343946e+00,-1.816916563263883733e+00,0.000000000000000000e+00
9.220107011521131213e+00,1.684739355871117672e+00,4.326045907479098673e+00,-3.229073671943548662e-01,1.259004329930158761e+00,1.286870405521806537e+00,-1.844136422089357907e+00,0.000000000000000000e+00
9.189394436364983321e+00,1.587676240247081205e+00,4.146364454592107229e+00,-3.898980280978444068e-01,1.287007721333458532e+00,1.296062553433994680e+00,-1.877247171873330567e+00,0.000000000000000000e+00
9.155410703373581427e+00,1.493358713447181074e+00,3.976415892282918474e+00,-4.628195016899519509e-01,1.318791393790995192e+00,1.304817774426381805e+00,-1.916628048919046146e+00,0.000000000000000000e+00
9.117709190914101924e+00,1.402122313512021545e+00,3.818747950320271034e+00,-5.410522470358130054e-01,1.352898306910527593e+00,1.316366545720328185e+00,-1.962654609850597032e+00,0.000000000000000000e+00
9.075843277353714100e+00,1.314302578482215988e+00,3.676364664744232069e+00,-6.228988956382265352e-01,1.370105263445868804e+00,1.327740011173461188e+00,-2.015651634593852659e+00,0.000000000000000000e+00
